context,question,answerThe sanctions against the school were a punishing blow  and they seemed to what the efforts the school had made to change?,punishing?A.ignore B.enforce C.authoritarian D.yell at E.avoi,A
What can a child do to quietly pass the time?,child?A.brood B.read book C.become adult D.ask questions E.clean roo,B
They wanted to go on a road trip  they picked each highway to take them on their way across where?,highway?A.atlas B.countryside C.united states D.between to cities E.repair,C
Though its intentions are for the people  freedom often finds itself cast aside under many historical examples of what?,freedom?A.slavery B.communism C.evil D.captivity E.goo,B
The religious man was explaining that his faith was something that only he could what?,faith?A.dream B.light way C.belief D.trust E.experienc,E
The blood was everywhere in the operating room  what were the surgeons operating on?,blood?A.soccer game B.musle C.vein D.animals E.perso,E
A cat is a carnivore which means they don't do what?,cat?A.get wet B.wool sweater C.eat vegetables D.hunt prey E.sharp claw,C
I am looking for a gift for someone I barely know  where do I look?,gift?A.specialty store B.christmas tree C.lost and found D.department store E.part,D
The membrane could be observed through magnification  it protected the what?,membrane?A.protect B.cell C.filtration D.animal E.fresh eg,B
After getting a divorce  what is your marital status?,getting divorce?A.being single B.stressful C.emotional distress D.anguish E.bad feeling,A
Where would you get a keyboard if you do not have one?,keyboard?A.office B.music store C.school D.classifieds E.landfil,B
Where would you go if you wanted to buy clothes as well as other things?,clothes?A.house B.closet C.beach D.clothing store E.mal,E
Where in Northern Europe would you find many canals?,canal?A.sydney B.bridge C.amsterdam D.venice E.michiga,C
James needed a new lamp so he went where?,lamp?A.house B.bedroom C.building D.store E.librar,D
Where is a master control likely to be in a technology company?,master control?A.main office B.center C.beach D.manufacturing plant E.basemen,A
If a person spends a lot of time hitting the bottle  what might he have?,hitting bottle?A.passing out B.fist C.breaking D.ticket E.alcoholis,E
In a court what group passes a sentence?,pass sentence?A.sure B.arrive at conviction C.on jury D.judgemental E.mo,C
Whenever I play chess  the other person seems to anticipate my moves  what can they do?,play chess?A.sneeze B.winning C.thinking D.checking E.think ahea,E
There was a large trash can in front of a building. What type of building might it be?,trash?A.parking lot B.subway C.hospital D.gym E.groun,C
If a person acts in a manner that embarrasses themselves and family their behavior is what?,person?A.have no home B.ridiculous C.beautiful D.restricted E.shamefu,E
What would cause someone to gain weight and be goingto bed early?,going to bed?A.drowsiness B.sleeping in C.insomnia D.exercise E.pregnanc,E
What is the goal of the activities of students?,students?A.pass exams B.do well C.amount to D.better comprehension E.read book,D
The twisted kidnapper laid out the deal  killing seemed to be the only way the victim could gain his what?,killing?A.sorrow B.trust C.bloody mess D.pleasure E.freedo,E
Attending a lecture given by an expert will allow will lead to what?,attending lecture?A.inspiration B.drowsiness C.getting bored D.gain knowledge E.gaining knowledg,E
The boy had a lot of might  but he had something else  and the villain learned how to exploit his what?,might?A.definitely B.weak C.weakness D.wont E.wil,C
What writing device uses an electric motor and has a keyboard?,electric motor?A.electric fan B.drum sander C.electric refrigerator D.electric locomotive E.electric typewrite,E
Most people won't always say what they mean.   They're twisty like that.  They want to avoid conflict. You have to use your brain if you want to understand.    What do most people due sometimes?,most people?A.lie B.set table C.think D.read books E.not spea,A
Where is a suitcase stored while a person travels by air?,suitcase?A.movie B.cargo hold C.in a cockpit D.taxi E.baggage compartmen,E
A flask is a container can  it is made to hold what?,container can?A.fire B.store C.contain food D.garage E.liqui,E
The shelf was irregularly shaped  where should it be placed to avoid sticking out in high-traffic areas?,shelf?A.school building B.corner C.outside D.wall E.cabine,B
Alexa wants to eat lunch  but she left her lunchbox and wallet at home.  John gives her a twenty so that she can go out and do what?,eat lunch?A.borrow food B.have food C.prepare food D.buy food E.get foo,D
Jamie started fiddling when she was 13. It was an exciting thing for her.  She'd never played an instrument before and was thrilled.  What might have been thrilling for her?,fiddling?A.dancing about B.being happy C.snapped fiddle string. D.square dancing E.discover,E
Where would you put a ticket?,ticket?A.amusement park B.movie C.train station D.baseball stadium E.person's han,E
What does a Christian do when they get what they needed?,person?A.thank god B.cross street C.give thanks D.promise to do E.catch col,A
The women were scantily clad but did their jobs well.  It was easy to use sex to do what?,sex?A.sell beer B.cost money C.feel good D.last hour E.sell cand,A
Where do you get served alcohol in a mug?,mug?A.juice bar B.bar C.cabinet D.store E.cupboar,B
I knew a person who hated hospitals  so when she was in her last days what was her wish?,person?A.die at home B.thank god C.climb tree D.love objects E.climb stair,A
What do people do if they do not like each other?,people?A.believe in god B.sing together C.go swimming D.part company E.commit crime,D
Joe had a key to a rented locker at what type of place?,key?A.bus depot B.at hotel C.own home D.pocket E.ide,A
What is often the purpose of a shopping basket?,shopping basket?A.grocery store B.shop C.carrying goods D.to hold onto E.supermarket,B
If want to drink something politely  what vessel should I use?,drink?A.use glass B.open mouth C.eat first D.buy alcohol E.coffee mu,A
Sam examined the thing closely.  He was interested in it  and he wanted to do what?,examine thing?A.interesting B.interests C.learn more about D.complex E.go to be,C
If you playing baseball and you miss a swing it is called what?,playing baseball?A.injury B.agony C.strikes D.sore muscles E.pai,C
What country currently contains the river danube?,danube?A.yugoslavia B.austria C.nile D.bulgaria E.czechoslovaki,D
What was used to cut through royal necks in the French Revolution?,neck?A.knives B.shoulder C.giblets D.guillotine E.bottl,D
The student was having difficulty finding information in the book  so he raise his hand and began to what?,finding information?A.learn B.turn pages C.death D.ask questions E.go to schoo,D
James and Ruth were getting a divorce.  It was amicable  but it wasn't happy.  There was a lot of what emotion?,getting divorce?A.bitterness B.sadness C.depression D.pain E.anguis,B
Danny thought about fixing up his floor and making it look good. What might he use to do what?,floor?A.carpet B.chair C.table D.bed E.des,A
Where could you find a tennis game?,tennis game?A.field with tennis court B.match C.progress D.park E.highschoo,D
Where might a person go if they need urgent care for a wound?,wound?A.body B.injury C.patient D.emergency room E.hospita,D
If something is dull  what would it be after you fixed it?,dull?A.sharp B.bright C.exciting D.interesting E.intelligen,A
He really enjoyed the restaurant  when he got home he gave it what?,person?A.own house B.loyal friends C.fever D.good review E.with ca,D
Greg couldn't pay the cash advance fee  and thus was dinged for what?,advance?A.late payment B.going backward C.retreat D.late payment E.basi,A
If you started killing people for no reason  what are you likely to lack?,killing people?A.prison sentence B.going to jail C.feelings of guilt D.die E.hunge,C
What could happen after relaxing for a long time by not doing anything?,relaxing?A.shut eyes B.falling asleep C.listening to music D.reading E.shut eye,B
If a beautiful person sprays you with a hose what will you be?,beautiful?A.wet B.cold C.dull D.bad E.rain,A
The man was watching TV instead of talking to his wife  what is he avoiding?,watching tv?A.get fat B.entertainment C.arguments D.wasting time E.quality tim,C
The woman could not see her small dog but she could hear it where is it likely to be?,small dog?A.neighbor's yard B.tree C.basket D.manhattan apartment E.fridg,A
Joe loved the smell of the food on their plates.  It really made his what flutter?,plates?A.heart B.restaurant C.table D.shelf E.stomac,E
Stress can affect your mood  sometimes even leading to what?,stress?A.headache B.high blood pressure C.fatigue D.depression E.heart attack,D
All humans store urine in what organ?,all humans?A.feelings B.names C.naval D.bladders E.bladder,D
Where do people go to pray?,pray?A.go to church B.kneel C.ground D.ignorance E.speak to go,A
She considered a wig  her hair had begun to what up top?,hair?A.composted B.thin out C.curl D.worn free E.fall ou,B
Colorado became one of the first to legalize recreational marijuana in the what?,colorado?A.mexico B.america C.texas D.arizona E.united state,E
Where in a building would you play a board game?,board game?A.shelf B.cupboard C.shower D.house E.de,E
The man needed to visit the shopping arcade but wanted to avoid crowds  where did he go?,shopping arcade?A.busy city B.shopping mall C.canada D.high street E.tow,E
The small dog looked longingly into the warm home and laughing family  what did it want?,small dog?A.own home B.cold room C.suburb D.nursing home E.own hous,E
They were surprised that he enjoy rap  but he explained that every genre has what?,rap?A.classical B.country music C.hip hop D.rock E.good musi,E
What is the largest group of books in North America?,book?A.desk B.school house C.library of congress D.closet E.classroo,C
Where is a stereotypical place you would find police?,police?A.town B.wrong place C.donut shop D.station E.direct traffi,C
Where do you keep more than one drop of blood?,drop of blood?A.person B.test tube C.human body D.battlefield E.docto,B
A worker who never makes much money or status will what?,worker?A.labor in vain B.case things C.desire to advance D.keep busy E.try harde,A
Jack saw little point to communicating beyond the basics.  To him  it was just a means to do what?,communicating?A.go swimming B.making friends C.exchange information D.people to think E.confusio,C
She would only buy things on sale as to what?,buy?A.selling B.get money C.save money D.steal E.spend mone,C
What might someone shout when he or she is frustrated?,god?A.mortal B.satan C.heaven D.angel E.devi,E
What divider is found in a house that has couches and chairs in it?,divider?A.living room B.street C.binder D.notebook E.office suit,A
Wood framing is the skeleton for what?,skeleton?A.building B.closet C.ship D.foundation E.aircraf,A
Rather than fly out for his vacation he decided to take bus  this was a great way of what?,take bus?A.sitting down B.making soup C.live near bus stop D.saving money E.sit dow,D
There were countless items there a kid would love  but all he wanted was the toy balloon at the what?,toy balloon?A.flower shop B.playground C.parade D.circus E.toy stor,E
Though never finishing high school  why did she like reading?,reading?A.free mind B.better one's mind C.further knowledge D.open minded E.further educatio,E
Where is the most plumbing in a house likely to be found?,plumbing?A.oil refineries B.underground C.wall D.kitchen E.bathroo,E
While moving the antique a wooden rod fell out  but since it was just part of the chimes what was still functional?,wooden rod?A.hardware store B.old clock C.broom closet D.puzzle E.old house,B
Where can you find a rubber shark as a villain?,shark?A.museum B.outside C.bad movie D.sea world E.marine museu,C
He said he also wanted in  he threatened to tattle what?,also?A.differently B.mere C.only D.otherwise E.anywa,D
Where are horses found in fields?,horses?A.field B.kept in barn stalls C.race track D.countryside E.fai,D
What type of building is a bank?,bank?A.main street B.secure place C.pool of currency D.financial center E.grocery stor,D
If I can feel material  then where am I generally speaking?,material?A.fabric store B.anything C.attic D.physical world E.science la,D
Where would you find food packaged in MRE's?,food?A.fairgrounds B.picnic C.neighbor's house D.supermarket E.military bas,E
Where could you find a library that only people of a certain age usually visit?,library?A.house B.college C.kindergarden D.school E.downtow,D
Jill walks to the second floor and sits in her cubicle  where is she?,second floor?A.office building B.house C.hotel D.school E.a chai,A
What is a heat source that can be obtained for free?,heat source?A.bedroom B.fire C.car D.solar energy E.gasolin,D
A traveler from Atlanta wants to meet friends in Hong Kong  so he drives where?,traveller?A.car B.bus stop C.subway D.skateboard E.airpor,E
Doctors gave sedative to the patient complaining of pain  what did he say afterwards?,pain?A.enjoyment B.good sometimes C.immobilize D.feels good E.good feelin,D
Where could you buy an old pie safe with decorative tin?,tin?A.shopping bag B.trash C.antique store D.landfill E.cupboar,C
Where would you buy an icebox built a hundred years ago?,icebox?A.kitchen B.antique store C.junk yard D.walmart E.home,B
A person is traveling to find fine carpeting  where might they go?,carpeting?A.roon B.home or office C.rood D.cub E.istanbu,E
Where does a well known fox movie take place?,fox?A.tennessee B.hen house C.together D.inside joke E.grassy fiel,A
What part of a an area would a disco be found in?,disco?A.town B.rio de janeiro C.hotel D.germany E.clu,A
He leaned the beam over the flooded gap to create a makeshift what?,beam?A.warehouse B.bridge C.metal shop D.shop E.new constructio,B
When James flew to see his sister across the country  the first thing he looked for was a bar.   Where might Jame's sister have lived?,bar?A.airport B.salon C.michigan D.nightclub E.public hous,C
In what environment would you expect to find a shark?,shark?A.sea world B.deep ocean C.maritime museum D.pet store E.great barrier ree,B
What is the opposite of progressive?,progressive?A.conservative B.regressive C.reactionary D.stable E.non progressiv,B
What is someone likely hoping to gain from learning?,learning?A.teacher B.dysfunction C.intelligence D.know more E.more knowledg,E
If a person accidentally harms another person  what happens to them?,person?A.live happily B.work at home C.catch cold D.feel ashamed E.throw a part,D
There are hundreds of bars and eateries in what east coast metropolis?,bar?A.jail B.michigan C.nightclub D.new york city E.restauran,D
Where could a bee die due to lack of oxygen?,bee?A.field of flowers B.rose garden C.bouquet of flowers D.green house E.trash ca,E
What do you do to get ready to compete in body building?,compete?A.smart B.sign up C.train D.good at E.star,C
She was not lying intentionally  but she had a powerful what?,lying?A.duplicitous B.dishonesty C.poker face D.imagination E.deceitfu,D
What could have space for some food?,space?A.universe B.suitcase C.jar D.stomech E.bo,C
What must someone purchase if they plan on going to a play?,going to play?A.tickets B.having ticket C.patience D.time E.a ha,A
Where do you wait in a reception area to get a key?,reception area?A.hospital B.law firm C.office building D.gym E.mote,E
A good habit each morning is eating breakfast  but not too much  because then I'd be guilty of what?,eating breakfast?A.starving B.heartburn C.gas D.overeating E.being satisfie,D
I was creating art  what would be my end product?,creating art?A.controversy B.communication C.feeling of accomplishment D.strong emotion E.work of ar,E
Cats always tickle me with their?,cats?A.purring B.four paws C.four legs D.two eyes E.whisker,E
What do all people have at first but later might not have?,all people?A.mentality B.feelings C.muscles D.brains E.parent,E
When experiencing loneliness who would be a good person to see?,loneliness?A.socialize B.meet friend C.make people laugh D.make friends E.get figh,B
What could you do to a river when you go fishing?,go fishing?A.buy bait B.catch fish C.drop fish D.wade in E.catching fis,D
What will someone like be if they receive a surprising bill?,surprising?A.annoyance B.happy C.humor D.might scare E.irritate,E
Most of the country can be described as something.  What can it be described as?,country?A.continent B.region C.america D.great outdoors E.forest,D
When getting in shape you need to have this in between workouts?,getting in shape?A.give up B.eat more C.period of recovery D.dance E.joggin,C
Why do people like getting wet in the summer?,getting wet?A.get cold B.relax C.catching cold D.catch cold E.cooling of,E
Where would you get an eyeglasses case if you do not have one?,eyeglasses case?A.factory B.bag C.store D.purse E.shirt pocke,C
Where are thousands of acres of farmland and Mt. Rushmore?,farmland?A.house B.farming areas C.countryside D.north dakota E.michiga,D
The spy left the record at the drop  his handlers could be seen doing what?,drop?A.hold onto B.carrying C.pick up D.catch E.picking u,E
Sweet is a great taste on its own  but it also goes great with what?,sweet?A.bitter B.salty C.dry D.sour E.savor,D
Noise takes the form of static in a radio what?,noise?A.classroom B.transmission C.movie theatre D.car E.bowling alle,B
WHat do you need to do when you buy something so you dont overspend?,buy?A.paying B.spend money C.have in mind D.get money E.make lis,C
A cat wants to sleep  how will it lay?,cat?A.comfortable position B.floor C.residential area D.family room E.upside dow,A
Where are you if a cow you've raised gets an award?,cow?A.county fair B.stable C.barnyard D.sheepfold E.farmyar,A
There was only one room in the place where Bill slept.  It had a bed  a fridge  a stove  a couch  and a television.  Where might he be?,room?A.motel B.school C.hotel D.apartment E.friend's hous,D
James found two abandoned garbage cans behind an old building.  Where might they have been concealed?,garbage can?A.driveway B.alley C.garage D.street E.own backyar,B
Where can you put leftover soup?,soup?A.toilet mug B.cupboard C.container D.supermarket E.ja,C
Where might you use a forklift to stack boxes onto shelves?,forklift?A.loading dock B.construction site C.supermarket D.construction yard E.warehous,E
Where would you find a cottage that gets flooded often?,cottage?A.desert B.painting C.fairy story D.mountains E.rural are,E
In the battle they would fight enemy  their only goal was ultimate what?,fight enemy?A.victory B.get hurt C.be killed D.death E.dyin,A
The view was sharp in front of the flashlight after changing batteries  what was it like before?,sharp?A.dim B.inaccurate C.above board D.blunt E.fla,A
What does living life too hard lead to?,living life?A.over age B.early death C.valuable D.joy E.happines,B
What is the ping sent from a spam blog called?,spam?A.ham B.splurp C.sping D.splog E.bla,C
The key to living life and not just existing is what?,living life?A.acquiring knowledge B.happiness C.purpose D.existing E.jo,B
What type of areas have parking lots for stores?,parking lot?A.urban area B.business district C.airport D.amusement park E.commercia,A
The student felt bad for his failure  he no longer felt what?,bad?A.he felt like he lost control B.choice C.worthy D.excellent E.hones,C
If I am near a river with flowing water  which planet am I likely on?,river?A.mars B.wisconsin C.waterfall D.mountainous area E.planet eart,E
If you worked at an office building  where you might find a ficus tree?,ficus?A.hallway B.boss's office C.large pot D.tropical zones E.tropical regio,B
Where can you buy material for making a pillow?,material?A.construction B.toy store C.factory D.fabric store E.hous,D
Jason seemed calm on the exterior  but his recent loses had made him what?,calm?A.anxious B.frustrated C.flustered D.excited E.calmnes,B
Where  might someone find lots of homes with a balcony railing?,balcony railing?A.theater B.hotel C.new orleans D.theatre E.apartment comple,E
In movies car chases usually wreck a what stand?,wreck?A.construct B.produce C.creation D.make E.buil,B
What happens when a person goes the wrong way?,person?A.schizophrenia B.ridiculous C.unpleasant things D.shameful E.make mistake,E
What could be moved to stop a hinged door from moving?,hinged door?A.doorway B.building C.jamb D.pantry E.furnac,C
The elephants had way more personality than he expected  he found the younger ones were quite playful and what?,elephants?A.cute B.large C.very big D.clear tree trunks away E.swee,A
What runway involves shoes that would not be seen on a drag queen?,runway?A.aircraft takeoff B.military base C.bowling alley D.fashion show E.golf cours,C
What would a bee buzzing around a farm hope to find?,bee?A.sky B.story book C.great outdoors D.herb garden E.picni,D
What might be the result if one is convicted of obstructing justice?,obstructing justice?A.injustice B.fear C.bad D.criminal charges E.going to jai,E
Where can you buy copy paper  pens and desks?,paper?A.computer printer B.artist's studio C.office supply store D.classroom E.supermarke,C
Where would you find a computer near very young people learning?,computer?A.apartment B.house C.classroom D.hallway E.demonstratio,C
What the positive consequences of drinking alcohol?,drinking alcohol?A.have fun B.death C.frequent urination D.slurring words E.sicknes,A
What would be a good way to satisfy my curiosity?,curiosity?A.find truth B.see particular program C.go to market D.attend school E.pizz,A
Where is dust likely to be visible in sunlight?,dust?A.ground B.restaurant C.library D.windowsill E.carpe,D
James raised the stairs  but john wanted to get up too.  What did James have to do to the stairs?,raise?A.lower B.push down C.demotion D.pay cut E.repai,A
The lizard was certainly out of its element in the bustling capital of San Jose  where was the lizard?,lizard?A.costa rica B.captivity C.encyclopedia D.new mexico E.imagination lan,A
Where can you buy opera glasses that are old?,opera glasses?A.museum B.woman's purse C.supermarket D.antique store E.theate,D
what is better than a paper clip to hold together paperwork in a hospital desk drawer?,paper clip?A.file folder B.staple C.desk drawer D.plastic holder E.hospita,A
James is a normal person  but sometimes he's under the weather.  Normal people feel what sometimes?,normal?A.ill B.tangential C.reverse D.uncommon E.unconventiona,A
Fish have fins to move underwater  but can't walk because what?,fish?A.no legs B.they're stupid C.scales D.gills E.bone,A
John can't eat lunch right now.  He does not what?,eat lunch?A.get food B.prepare food C.have food D.buy food E.need foo,C
What do dogs need to get so they behave appropriately?,dogs?A.trained B.they will marry C.require water D.need food E.get los,A
The bird was tired  where did it land?,bird?A.cage B.sky C.on the head of a man D.roof E.countrysid,D
Where could you go on top of a superhighway?,superhighway?A.city B.rural area C.cyberspace D.computer network E.industrialized countr,E
Where is a pack horse likely to work?,horse?A.women's literature B.race track C.belmont park D.dude ranch E.a movi,D
If the captain of a crew was going to an arena  what type of crew would he be in?,captain?A.battleship B.airplane cabin C.military D.basketball team E.solide,D
Where will you find wheat planted?,wheat?A.bread B.countryside C.the forest D.mill E.farmer's fiel,E
Where are you likely to see more than one office building?,office building?A.work B.industrial complex C.city D.new york E.suburbi,C
What causes someone to stop driving immediately?,driving?A.traffic jams B.wheels turning C.lack of fuel D.illness E.tire wea,C
The child was asked where his ear is  what did the child respond with?,ear?A.person's head B.serial killer's bedroom C.ground D.side of head E.missin,D
The training explained his job was to serve customers  whatever they needed he should do what?,serve customers?A.help B.come back C.smile D.money E.pay t,A
If a person isn't thick they are what?,thick?A.sparse B.slender C.unacquainted D.skinny E.free flowin,B
The student was attending a lecture on engineering  what was he hoping to do?,attending lecture?A.become smartet B.inspiration C.gain knowledge D.go to sleep E.gaining knowledg,C
If there is no windows in the area where are you likely to find a fire extinguisher?,fire extinguisher?A.house B.stairwell C.school bus D.window E.garag,B
Where would a sofabed be used only for guests?,sofabed?A.sitting room B.living room C.basement D.dinning roam E.spare roo,E
She tried to show her grandma she could look up the restaurant's information on her smartphone  but the old lady wanted to just use the what?,restaurant?A.yellow pages B.new york C.business sector D.canada E.big cit,A
What is something not optional  that I have to do?,optional?A.obligatory B.mandatory C.required D.selective E.compulsor,A
What would you need to do to start work if you do not work in your house?,work?A.walk in rain B.sleep at night C.go somewhere D.rest E.ride bu,C
Where is building likely to be rapid?,building?A.urban area B.home C.town D.rooms E.offic,A
Dan is driving a car.  His foot presses the accelerator.  The car should be doing what?,driving car?A.moving B.going someplace C.getting somewhere D.slow down E.get sleep,A
The churchyard was the furthest east in all the contiguous states  it was located in which?,churchyard?A.country side B.near the ocean C.city D.michigan E.main,E
What do you do to win when you compete against someone?,compete against?A.cheat B.fair C.sabotage D.practice E.in competitio,D
The dog really liked the treats  which was good since they were for the health of his what?,dog?A.teeth B.two eyes C.four legs D.one mouth E.two ear,A
What would a paper be if the typing on the paper was made using foreign characters?,typing?A.communication B.indeterminate C.carpal tunnel syndrome D.communicating E.japanes,B
The ladies at the salon had plenty of curiosity  anytime someone came in they wanted to what?,curiosity?A.examine thing B.go to market C.attend school D.hear news E.bad new,D
The machine was very intricate  it was quite an what?,machine?A.box B.apparatus C.appliance D.wash dishes E.implemen,B
What is something bad not likely to be to anyone?,bad?A.profitable B.beneficial C.valued D.competent E.excellen,B
Where is someone living in new York City's bathroom located that they use the most?,bathroom?A.at hotel B.restaurant C.public building D.public place E.apartmen,E
The lady was eating less sweets and snacks  this did what to her weight?,eating?A.defecating B.reduced C.will be fatty D.becoming full E.gaining weigh,B
The committee represent the rest of the members  they met every Sunday right after what?,committee?A.church B.park C.business D.government E.city hal,A
What do you put on the surface covered with linoleum?,linoleum?A.kitchen floor B.house C.furniture D.mobile home E.living roo,C
The cows were enjoying the sunshine and solitude by the barn  where were they?,cows?A.fairgrounds B.countryside C.on the moon D.farmyard E.give birth to dog,D
Where could you find a barbershop that is not in a separate building from other stores?,barbershop?A.hair salon B.small town C.shopping mall D.village E.cit,C
While still on a trip there's pretty much only one place to unload your luggage  where?,luggage?A.at hotel B.train station C.ship D.bus stop E.bus depo,A
Where is a student likely to be focused on computers?,computers?A.library B.space shuttle C.mit D.dormitory E.post offic,C
Joe rented a loft  which is a type of what?,loft?A.hunting lodge B.soho C.frame house D.room and board E.city apartmen,E
She got in the car after becoming inebriated  what did she cause afterwards?,becoming inebriated?A.fall down B.arrest C.pass out D.flew out E.death and destructio,E
I'm getting warm because I increased the thermostat in my bedroom.  What might I be doing soon?,getting warm?A.feeling comfortable B.overheat C.increase of temperature D.pleasure E.starting fir,A
Sterotypically  people read the newspaper with their family early in the morning.  What is something else that people also do with their family when they first wake up?,reading newspaper?A.aggravation B.go  for a walk C.zip cup of tea D.drink coffee E.eat breakfas,E
Little cameras in the car made doing what easier?,car?A.technical difficulties B.heat up C.carpooler D.set off E.back u,E
When you go to buy a sheep you will learn that it is what?,sheep?A.expensive B.wolf C.wool D.goat E.lam,A
Where would you find a popular shopping mall?,mall?A.buy clothes B.suburbs C.downtown D.montana E.large cit,E
Where would a person go for a wound that wasn't urgent?,wound?A.emergency room B.library C.injured person D.patient E.hospita,E
You go through a lot of training to be a soldier  this is to prepare you to do what?,soldier?A.follow orders B.wait for orders C.follow instructions D.fight for freedom E.fight enem,E
John played a brass drum very well.  He loved classical music and decided that he wanted to join what?,bass drum?A.low notes B.rock band C.sing D.orchestra E.drum se,D
What is a corrupt government likely to lead to?,government?A.civilization B.money C.city D.control E.troubl,E
What do birds using tools say about them?,birds?A.small B.very colorful C.singing D.caring E.pretty smar,E
John noticed that there was a lot of dust in the room.  He cleaned off the place where food is served last.   Where might John have cleaned last?,dust?A.shelf B.library C.table D.fridge E.refrigerato,C
James's yard had many rose bushes.  They were well kept because James was a very talented what?,rosebush?A.backyard B.plants C.garder D.beautiful garden E.kew garden,C
What would killing people make one of your victims do?,killing people?A.prison sentence B.sadness C.murder D.feelings of guilt E.di,E
What do people feel in the winter?,people?A.use money B.sick C.pay bills D.feel cold E.become ol,D
How would you show someone that you are agreeing with them without getting close or speaking?,agreeing with?A.standing with them B.handshake C.nod and smile D.nodding E.shaking han,D
Where would you put a book after you buy it?,book?A.discount store B.ground C.university D.house E.antique stor,D
Where can you buy lettuce directly from the grower?,lettuce?A.supermarket B.grocery store C.salad D.farmer's market E.refrigerato,D
What can giving assistance avoid?,giving assistance?A.feeling good B.helpfulness C.getting a job D.trouble E.deat,D
The vessel was taking in water  where did it need to go?,vessel?A.harbor B.port C.deeper D.human body E.ocea,B
Where do all marmot live before they are captured?,marmot?A.switzerland B.spain C.vancouver island D.wilderness E.australi,D
Jane was a human who had to poop really bad.  But she couldn't because her ride was about to come in and she didn't want to miss it.  Where might she be?,human?A.bed B.airport C.mall D.homes E.bathroo,B
Where does a human likely not want to be?,human?A.jail B.church C.school D.house E.par,A
What does one do when they play games?,play games?A.try to win B.learn C.fun D.dance E.keep scor,A
What is a nerd most likely to have a curiosity to do that others wouldn't?,curiosity?A.listen to music B.use television C.find truth D.design software E.read boo,D
Although the living room was set up for the party  where did people tend to congregate while the mother worked?,room?A.wireroom B.kitchen C.ocean D.hallway E.outsid,B
Billy and Marge were a couple.  They weren't serious and they didn't get frisky  but they always enjoyed going and doing what?,couple?A.dance B.marry each other C.french kissing D.make sex E.plan to marr,A
The attack took the player by surprise  he say the game was over and his opponent would win so he decided to just what?,attack?A.work harder B.cease fire C.surrender D.defend E.defenc,C
You will find many a cannon on what vessel full of criminals?,cannon?A.jail B.fort C.war museum D.pirate ship E.warshi,D
John plays chess with his roommate They make one move each between classes.  Where is his chess set most likely set up?,chess set?A.canada B.cupboard C.dorm D.sitting room E.drawe,C
People who make people now have what responsibility?,people?A.raise children B.speaking english C.pay bills D.water plants E.talk to each othe,A
The fat man had only ran the length of the driveway  it was a start but he was already what?,running?A.fall down B.dehydration C.running D.breathing hard E.swea,D
It was a cold morning  so staying staying in bed brought warm what?,staying in bed?A.resting B.comfort C.stubborn D.bed sores E.missing ou,B
What is it called when people are suspicious of their leaders?,people?A.fingers crossed B.share things C.sail boats D.learn from each other E.question authorit,E
If someone is hurting someone else what is likely to happen from the police?,hurting else?A.anger B.punishment C.feel sad D.sadness E.sufferin,B
What country might a crab live in?,crab?A.fish market B.underpants C.fishing boat D.maine E.seychelle,E
What is an uncommon side effect of drinking alcohol?,drinking alcohol?A.death B.become drunk C.frequent urination D.hangover E.getting drun,A
The astronauts were trying to figure out how to get to the moon  where did they have to pas through first?,moon?A.night sky B.universe C.atmosphere D.outer space E.ai,D
The leading team was upset  they had stopped actively reaching advantage because they had grown too comfortable what?,reaching advantage?A.encouraging B.victory C.being ahead D.fall E.winnin,C
It was t he biggest concert in town  there wasn't an empty seat in the what?,seat?A.theatre B.building C.show D.airplane E.auditoriu,E
After waiting in long lines at the airport he finally got to the ticket checker  he got out his billfold to show his ticket and what?,billfold?A.wallet B.mans pocket C.identification D.money E.hip pocke,C
As he was looking sharp  how did his wife speak to him when she saw him in his new clothes?,sharp?A.inaccurate B.inelegant C.loudly D.complimentary E.dul,D
Where do people with the same faith meet?,people?A.synagogue B.church C.conference D.car show E.montan,A
Playing guitar is a dream attempted by many  they often chew on the little plastic what?,playing guitar?A.pick B.choice C.desire D.practice E.strum string,A
What does it mean when I have to do something not optional,optional?A.mandatory B.nonelective C.obligatory D.lazy E.compulsor,A
A living person lays on their death bed  what awaits them soon?,living?A.expiration B.massage C.interaction D.perspiration E.respiratio,A
If you tried really hard to go to sleep sooner than normal  you would probably be trying to also what?,go to sleep?A.dancing B.close eyes C.rest up D.dream E.get up earl,E
What do you have to pay when you are getting paid?,getting paid?A.paying bills B.you have to pay your debts C.satisfaction D.income tax E.sorro,D
Jenny answered the telephone because she couldn't stand the ringing. She shouldn't have though  because it wasn't here place.  She was just visiting. Where might she be?,telephone?A.party B.hotel C.friend's house D.office E.bedroo,C
The nice lady nursed the injured and abandoned cat back to health  after recovery it went on to what?,cat?A.dog B.see king C.sun itself D.live many years E.meo,D
What will a person who is a narcissist do when around other people?,person?A.put down others B.get laid C.acknowledgment D.talk about themselves E.accomplish goal,D
A bad person places little value on being honest  acting without pretense or being what?,bad?A.excellent B.upright C.premium D.competent E.sincer,E
Where would you go to get maps that cannot be bought?,maps?A.cabinet B.guide drivers C.library D.internet E.bookstor,C
Where is a marmot known to live?,marmot?A.yellow pages B.jungle C.woods D.hiding place E.high mountain,E
James bought two cats for emma during her chemo.  They cheared her up.  But the chemo wasn't working as well as it was supposed to  and Emma felt that they had come to something.  What did she feel they had come to?,cats?A.find a friend B.excrete C.have cancer D.cross roads E.drink wate,D
